mutated_project_name,RANK,EXAM
_MultipleBugs_.NOB_2.ID_86,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_87,9,11.842105263157894
_MultipleBugs_.NOB_2.ID_87,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_88,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_88,41,53.94736842105263
_MultipleBugs_.NOB_2.ID_89,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_89,35,46.05263157894737
_MultipleBugs_.NOB_2.ID_9,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_9,6,7.894736842105263
_MultipleBugs_.NOB_2.ID_90,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_90,12,15.789473684210526
_MultipleBugs_.NOB_2.ID_91,5,6.578947368421052
_MultipleBugs_.NOB_2.ID_91,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_92,9,11.842105263157894
_MultipleBugs_.NOB_2.ID_92,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_93,20,26.31578947368421
_MultipleBugs_.NOB_2.ID_93,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_94,6,7.894736842105263
_MultipleBugs_.NOB_2.ID_94,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_95,6,7.894736842105263
_MultipleBugs_.NOB_2.ID_95,3,3.9473684210526314
_MultipleBugs_.NOB_2.ID_96,21,27.631578947368425
_MultipleBugs_.NOB_2.ID_96,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_97,1,1.2658227848101267
_MultipleBugs_.NOB_2.ID_97,46,58.22784810126582
_MultipleBugs_.NOB_2.ID_98,1,1.2658227848101267
_MultipleBugs_.NOB_2.ID_98,9,11.39240506329114
_MultipleBugs_.NOB_2.ID_99,1,1.2658227848101267
_MultipleBugs_.NOB_2.ID_99,12,15.18987341772152
